place_id,display_name,place_name,name_source,activity_category,classification_confidence,lga_name,longitude,latitude,feature_type,feature_subtype,decision,source_dataset,source_record_id
vicmap_foi_1333421,Poundbury Avenue Reserve,Poundbury Avenue Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.592903089,-37.728801585,reserve,park,include,vicmap_foi,1333421
vicmap_foi_1333459,Seventh Bend Estate - Active Open Space,Seventh Bend Estate - Active Open Space,vicmap_name_label,park_and_garden,high,MELTON,144.576551605,-37.722759052,reserve,park,include,vicmap_foi,1333459
vicmap_foi_1333460,Redcliffe Terrace Drainage Reserve,Redcliffe Terrace Drainage Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.746649713,-37.723141684,reserve,park,include,vicmap_foi,1333460
vicmap_foi_1341247,Station Road Reserve,Station Road Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.577126454,-37.689933707,reserve,park,include,vicmap_foi,1341247
vicmap_foi_1341248,Mavi Avenue Drainage Reserve,Mavi Avenue Drainage Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.587412226,-37.692223222,reserve,park,include,vicmap_foi,1341248
vicmap_foi_1341254,Abelia/Tulip Courthead,Abelia/Tulip Courthead,vicmap_name_label,park_and_garden,high,MELTON,144.746112563,-37.697072441,reserve,park,include,vicmap_foi,1341254
vicmap_foi_1341256,Gourlay/Vine Courthead,Gourlay/Vine Courthead,vicmap_name_label,park_and_garden,high,MELTON,144.743147158,-37.699898237,reserve,park,include,vicmap_foi,1341256
vicmap_foi_1341258,Wildwood Road Reserve,Wildwood Road Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.667304805,-37.714258546,reserve,park,include,vicmap_foi,1341258
vicmap_foi_1341259,Park Lane Courthead,Park Lane Courthead,vicmap_name_label,park_and_garden,high,MELTON,144.758631468,-37.714727985,reserve,park,include,vicmap_foi,1341259
vicmap_foi_1341261,Cotes Loop Drainage Reserve,Cotes Loop Drainage Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.6617178,-37.716216235,reserve,park,include,vicmap_foi,1341261
vicmap_foi_1341266,Birdswing Terrace Courthead,Birdswing Terrace Courthead,vicmap_name_label,park_and_garden,high,MELTON,144.573553996,-37.716346523,reserve,park,include,vicmap_foi,1341266
vicmap_foi_1341267,Watervale Boulevard Drainage Easement,Watervale Boulevard Drainage Easement,vicmap_name_label,park_and_garden,high,MELTON,144.758956759,-37.719330785,reserve,park,include,vicmap_foi,1341267
vicmap_foi_1341269,Kingdom Boulevard Reserve,Kingdom Boulevard Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.57462855,-37.72376864,reserve,park,include,vicmap_foi,1341269
vicmap_foi_1341271,Jells Place Courthead,Jells Place Courthead,vicmap_name_label,park_and_garden,high,MELTON,144.750137886,-37.72447533,reserve,park,include,vicmap_foi,1341271
vicmap_foi_1341274,Hemsworth Road Reserve,Hemsworth Road Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.569874022,-37.719805934,reserve,park,include,vicmap_foi,1341274
vicmap_foi_1341275,Pippen Loop Reserve,Pippen Loop Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.722713291,-37.720410961,reserve,park,include,vicmap_foi,1341275
vicmap_foi_1341276,Bradfield/Roma Courthead,Bradfield/Roma Courthead,vicmap_name_label,park_and_garden,high,MELTON,144.744505301,-37.721151443,reserve,park,include,vicmap_foi,1341276
vicmap_foi_1341277,Rockland Court Closure,Rockland Court Closure,vicmap_name_label,park_and_garden,high,MELTON,144.760316813,-37.710220615,reserve,park,include,vicmap_foi,1341277
vicmap_foi_1341278,Manly Court Closure,Manly Court Closure,vicmap_name_label,park_and_garden,high,MELTON,144.745229889,-37.710781311,reserve,park,include,vicmap_foi,1341278
vicmap_foi_1341280,George Street Entry Reserve,George Street Entry Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.748631084,-37.711034823,reserve,park,include,vicmap_foi,1341280
vicmap_foi_1341281,Bennet Street Closure,Bennet Street Closure,vicmap_name_label,park_and_garden,high,MELTON,144.759781042,-37.711588667,reserve,park,include,vicmap_foi,1341281
vicmap_foi_1341282,Mccubbin Way Biodiversity Reserve,Mccubbin Way Biodiversity Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.734420523,-37.711954178,reserve,park,include,vicmap_foi,1341282
vicmap_foi_1341283,Gibsons Circuit Ext Reserve,Gibsons Circuit Ext Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.68287882,-37.711747947,reserve,park,include,vicmap_foi,1341283
vicmap_foi_1341285,Bramley Place Courthead,Bramley Place Courthead,vicmap_name_label,park_and_garden,high,MELTON,144.725854718,-37.712085096,reserve,park,include,vicmap_foi,1341285
vicmap_foi_1341286,Sundar Place Reserve,Sundar Place Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.662088828,-37.743949014,reserve,park,include,vicmap_foi,1341286
vicmap_foi_1333461,Bray Street Drainage Reserve,Bray Street Drainage Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.699799478,-37.732836776,reserve,park,include,vicmap_foi,1333461
vicmap_foi_1333501,Eliza Park Drive Ext Reserve,Eliza Park Drive Ext Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.575680351,-37.719957672,reserve,park,include,vicmap_foi,1333501
vicmap_foi_1333502,Grappenhall Avenue Reserve,Grappenhall Avenue Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.592940518,-37.729676593,reserve,park,include,vicmap_foi,1333502
vicmap_foi_1334940,Bluebottle Parade Reserve,Bluebottle Parade Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.645550745,-37.742906189,reserve,park,include,vicmap_foi,1334940
vicmap_foi_1334941,Fuller Road Reserve,Fuller Road Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.751531434,-37.771022457,reserve,park,include,vicmap_foi,1334941
vicmap_foi_1334957,Moylan Drive Drainage Reserve,Moylan Drive Drainage Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.641952823,-37.734430093,reserve,park,include,vicmap_foi,1334957
vicmap_foi_1334989,Trapani Grove Reserve,Trapani Grove Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.711603477,-37.720901839,reserve,park,include,vicmap_foi,1334989
vicmap_foi_1335039,Unnamed Park - Melton,,generated_fallback,park_and_garden,high,MELTON,144.709420762,-37.703032175,reserve,park,include,vicmap_foi,1335039
vicmap_foi_1335075,Faldo Street Reserve,Faldo Street Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.6688243,-37.716361283,reserve,park,include,vicmap_foi,1335075
vicmap_foi_1335112,Shadforth Close Closure,Shadforth Close Closure,vicmap_name_label,park_and_garden,high,MELTON,144.756385023,-37.710626381,reserve,park,include,vicmap_foi,1335112
vicmap_foi_1336724,Beatty Park,Beatty Park,vicmap_name_label,park_and_garden,high,MELTON,144.570706727,-37.676530844,reserve,park,include,vicmap_foi,1336724
vicmap_foi_1340262,Cavesson Road Reserve,Cavesson Road Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.714640992,-37.705797305,reserve,park,include,vicmap_foi,1340262
vicmap_foi_1340322,Sesame Street Reserve,Sesame Street Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.70004981,-37.707408211,reserve,park,include,vicmap_foi,1340322
vicmap_foi_1340323,Unnamed Park - Melton,,generated_fallback,park_and_garden,high,MELTON,144.678822843,-37.711464864,reserve,park,include,vicmap_foi,1340323
vicmap_foi_1341288,Caves/Nullabor Courthead,Caves/Nullabor Courthead,vicmap_name_label,park_and_garden,high,MELTON,144.724986289,-37.745798297,reserve,park,include,vicmap_foi,1341288
vicmap_foi_1341289,Milano Road Reserve,Milano Road Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.755425165,-37.747335818,reserve,park,include,vicmap_foi,1341289
vicmap_foi_1341290,Greigs Road Werribee River Biodiversity Reserve,Greigs Road Werribee River Biodiversity Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.578289552,-37.748030936,reserve,park,include,vicmap_foi,1341290
vicmap_foi_1341292,Catani Court Courthead,Catani Court Courthead,vicmap_name_label,park_and_garden,high,MELTON,144.750155212,-37.727986919,reserve,park,include,vicmap_foi,1341292
vicmap_foi_1341293,Deakin/Lyons Courthead,Deakin/Lyons Courthead,vicmap_name_label,park_and_garden,high,MELTON,144.759047353,-37.728161555,reserve,park,include,vicmap_foi,1341293
vicmap_foi_1341294,Kororoit Creek The Ridge Biodiversity Reserve,Kororoit Creek The Ridge Biodiversity Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.7311168,-37.729250841,reserve,park,include,vicmap_foi,1341294
vicmap_foi_1341296,Stanthorp Street Courthead,Stanthorp Street Courthead,vicmap_name_label,park_and_garden,high,MELTON,144.75594218,-37.732732474,reserve,park,include,vicmap_foi,1341296
vicmap_foi_1341299,Kororoit Creek Reserve South - The Crossing To Caroline Springs Boulevard,Kororoit Creek Reserve South - The Crossing To Caroline Springs Boulevard,vicmap_name_label,park_and_garden,high,MELTON,144.734203644,-37.734755817,reserve,park,include,vicmap_foi,1341299
vicmap_foi_1341300,The Crossing Biodiversity Reserve,The Crossing Biodiversity Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.735317982,-37.734125748,reserve,park,include,vicmap_foi,1341300
vicmap_foi_1341301,Warangal Way Reserve,Warangal Way Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.700868447,-37.734871156,reserve,park,include,vicmap_foi,1341301
vicmap_foi_1341302,Creekview Place Reserve,Creekview Place Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.735635605,-37.735167278,reserve,park,include,vicmap_foi,1341302
vicmap_foi_1341303,The Strand Reserve,The Strand Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.742859139,-37.73553482,reserve,park,include,vicmap_foi,1341303
vicmap_foi_1341304,Florida Court Courthead,Florida Court Courthead,vicmap_name_label,park_and_garden,high,MELTON,144.748906853,-37.736057894,reserve,park,include,vicmap_foi,1341304
vicmap_foi_1341305,Kororoit Creek Southbank Reserve,Kororoit Creek Southbank Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.752432444,-37.741682337,reserve,park,include,vicmap_foi,1341305
vicmap_foi_1341307,Haslam/Ordsall Courthead,Haslam/Ordsall Courthead,vicmap_name_label,park_and_garden,high,MELTON,144.727565671,-37.742940316,reserve,park,include,vicmap_foi,1341307
vicmap_foi_1341308,Mcgee/Tatiana Courthead,Mcgee/Tatiana Courthead,vicmap_name_label,park_and_garden,high,MELTON,144.747162029,-37.743764724,reserve,park,include,vicmap_foi,1341308
vicmap_foi_1341309,Burbidge Street Reserve,Burbidge Street Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.689097695,-37.757321473,reserve,park,include,vicmap_foi,1341309
vicmap_foi_1341310,Sankuru Road Ext Reserve,Sankuru Road Ext Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.689896279,-37.770868511,reserve,park,include,vicmap_foi,1341310
vicmap_foi_1341311,Hazelmere Avenue Reserve,Hazelmere Avenue Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.546077842,-37.780154875,reserve,park,include,vicmap_foi,1341311
vicmap_foi_1341315,Mccorkells Road South Biodiversity Reserve,Mccorkells Road South Biodiversity Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.584055812,-37.624092881,reserve,park,include,vicmap_foi,1341315
vicmap_foi_1341318,Sheepyard Way Reserve,Sheepyard Way Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.704419884,-37.624147461,reserve,park,include,vicmap_foi,1341318
vicmap_foi_1341319,Browning Street Reserve,Browning Street Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.714770365,-37.62534198,reserve,park,include,vicmap_foi,1341319
vicmap_foi_1341320,Tame Street Linear Reserve,Tame Street Linear Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.719138643,-37.628358975,reserve,park,include,vicmap_foi,1341320
vicmap_foi_1341326,Little Blind Creek Centenary Avenue To Gunnawarra Road Environmental Reserve,Little Blind Creek Centenary Avenue To Gunnawarra Road Environmental Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.594619671,-37.671660642,reserve,park,include,vicmap_foi,1341326
vicmap_foi_635196,Fairway Reserve,Fairway Reserve,vicmap_name_label,park_and_garden,high,MONASH,145.122672262,-37.891046276,reserve,park,include,vicmap_foi,635196
vicmap_foi_78330,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.129267069,-37.89045759,reserve,park,include,vicmap_foi,78330
vicmap_foi_1340566,Boyd Lane Reserve,Boyd Lane Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.726260385,-37.699673595,reserve,park,include,vicmap_foi,1340566
vicmap_foi_1340647,Sirdar Street Reserve,Sirdar Street Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.580706598,-37.677133465,reserve,park,include,vicmap_foi,1340647
vicmap_foi_1341693,Brookside Recreation Reserve,Brookside Recreation Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.736750836,-37.744652081,reserve,park,include,vicmap_foi,1341693
vicmap_foi_1341873,Burnside Heights Recreation Reserve,Burnside Heights Recreation Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.755066306,-37.736658801,reserve,park,include,vicmap_foi,1341873
vicmap_foi_1341935,Taylors Hill Recreation Reserve,Taylors Hill Recreation Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.753559418,-37.712877007,reserve,park,include,vicmap_foi,1341935
vicmap_foi_1341966,Hillside Recreation Reserve,Hillside Recreation Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.738402722,-37.68468865,reserve,park,include,vicmap_foi,1341966
vicmap_foi_1341992,Springside Recreation Reserve,Springside Recreation Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.736811743,-37.712013747,reserve,park,include,vicmap_foi,1341992
vicmap_foi_1342004,Blackwood Drive Recreation Reserve,Blackwood Drive Recreation Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.571539461,-37.692773885,reserve,park,include,vicmap_foi,1342004
vicmap_foi_643568,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.145149728,-37.907972589,reserve,park,include,vicmap_foi,643568
vicmap_foi_634293,Carinya Gardens,Carinya Gardens,vicmap_name_label,park_and_garden,high,MELTON,144.75248409,-37.751974008,reserve,park,include,vicmap_foi,634293
vicmap_foi_650439,West Melton Recreation Reserve,West Melton Recreation Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.563195896,-37.681898544,reserve,park,include,vicmap_foi,650439
vicmap_foi_981573,Caroline Springs Recreation Reserve,Caroline Springs Recreation Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.73783681,-37.732246085,reserve,park,include,vicmap_foi,981573
vicmap_foi_638576,Arnolds Creek Linear Reserve - River Views Road,Arnolds Creek Linear Reserve - River Views Road,vicmap_name_label,park_and_garden,high,MELTON,144.549262193,-37.670429124,reserve,park,include,vicmap_foi,638576
vicmap_foi_639166,Reefton Lane Buffer Reserve,Reefton Lane Buffer Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.572774978,-37.788959537,reserve,park,include,vicmap_foi,639166
vicmap_foi_652431,Macpherson Park,Macpherson Park,vicmap_name_label,park_and_garden,high,MELTON,144.565489608,-37.636208679,reserve,park,include,vicmap_foi,652431
vicmap_foi_1340557,Stan Payne Reserve,Stan Payne Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.721272438,-37.628977306,reserve,park,include,vicmap_foi,1340557
vicmap_foi_1341108,Cradle Road Reserve,Cradle Road Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.712805154,-37.622240943,reserve,park,include,vicmap_foi,1341108
vicmap_foi_1340807,Bullum Bullum Biodiversity Reserve,Bullum Bullum Biodiversity Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.756995115,-37.756012065,reserve,park,include,vicmap_foi,1340807
vicmap_foi_1340837,Bushs Paddock Biodiversity Reserve,Bushs Paddock Biodiversity Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.60421226,-37.759808754,reserve,park,include,vicmap_foi,1340837
vicmap_foi_1340961,The Willows,The Willows,vicmap_name_label,park_and_garden,high,MELTON,144.587569872,-37.686060344,reserve,park,include,vicmap_foi,1340961
vicmap_foi_1341313,Drake Court Reserve,Drake Court Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.585927606,-37.676720851,reserve,park,include,vicmap_foi,1341313
vicmap_foi_1341437,Police Paddock Reserve,Police Paddock Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.587768104,-37.683420409,reserve,park,include,vicmap_foi,1341437
vicmap_foi_76074,Kurrajong Crescent Reserve,Kurrajong Crescent Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.574393932,-37.701361084,reserve,park,include,vicmap_foi,76074
vicmap_foi_1340501,Bridge Road Recreation Reserve,Bridge Road Recreation Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.585872722,-37.716584849,reserve,park,include,vicmap_foi,1340501
vicmap_foi_69911,Brandon Park Reserve,Brandon Park Reserve,vicmap_name_label,park_and_garden,high,MONASH,145.164836199,-37.902365127,reserve,park,include,vicmap_foi,69911
vicmap_foi_70738,Gladeswood Reserve,Gladeswood Reserve,vicmap_name_label,park_and_garden,high,MONASH,145.197541014,-37.930693111,reserve,park,include,vicmap_foi,70738
vicmap_foi_71103,Jordan Reserve,Jordan Reserve,vicmap_name_label,park_and_garden,high,MONASH,145.108100449,-37.876819387,reserve,park,include,vicmap_foi,71103
vicmap_foi_78335,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.116271237,-37.889067975,reserve,park,include,vicmap_foi,78335
vicmap_foi_78389,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.175737659,-37.897194063,reserve,park,include,vicmap_foi,78389
vicmap_foi_78482,Unnamed Park - Monash,,generated_fallback,park_and_garden,high,MONASH,145.102934369,-37.912430799,reserve,park,include,vicmap_foi,78482
vicmap_foi_80762,W A Scammell Reserve,W A Scammell Reserve,vicmap_name_label,park_and_garden,high,MONASH,145.09290747,-37.911585401,reserve,park,include,vicmap_foi,80762
vicmap_foi_634408,Parkin Avenue Reserve,Parkin Avenue Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.744590391,-37.745039122,reserve,park,include,vicmap_foi,634408
vicmap_foi_634498,Kenswick Drive Reserve,Kenswick Drive Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.755791794,-37.686850022,reserve,park,include,vicmap_foi,634498
vicmap_foi_634613,Norm Raven Reserve,Norm Raven Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.716423526,-37.626289474,reserve,park,include,vicmap_foi,634613
vicmap_foi_634675,Punjel Drive Reserve,Punjel Drive Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.723030488,-37.62659844,reserve,park,include,vicmap_foi,634675
vicmap_foi_634710,Royal Crescent Reserve,Royal Crescent Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.739267866,-37.689082397,reserve,park,include,vicmap_foi,634710
vicmap_foi_638524,Scarlet Oak Reserve,Scarlet Oak Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.567795163,-37.659219561,reserve,park,include,vicmap_foi,638524
vicmap_foi_638619,Arthur Westlake Recreation Reserve,Arthur Westlake Recreation Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.549461456,-37.679592326,reserve,park,include,vicmap_foi,638619
vicmap_foi_638649,Grandview Park,Grandview Park,vicmap_name_label,park_and_garden,high,MELTON,144.744124009,-37.68847084,reserve,park,include,vicmap_foi,638649
vicmap_foi_638672,Botanica Springs Linear Reserve,Botanica Springs Linear Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.550032227,-37.694323164,reserve,park,include,vicmap_foi,638672
vicmap_foi_638684,Stretton Drive Reserve,Stretton Drive Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.552803641,-37.69513505,reserve,park,include,vicmap_foi,638684
vicmap_foi_638699,Childs Street West Reserve,Childs Street West Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.569312328,-37.697249824,reserve,park,include,vicmap_foi,638699
vicmap_foi_638725,Acacia Crescent Reserve,Acacia Crescent Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.574756548,-37.700212302,reserve,park,include,vicmap_foi,638725
vicmap_foi_638734,Allenby Road Reserve,Allenby Road Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.744946549,-37.702143641,reserve,park,include,vicmap_foi,638734
vicmap_foi_638873,George Street Reserve,George Street Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.748751877,-37.716207096,reserve,park,include,vicmap_foi,638873
vicmap_foi_638889,Cardinia Crescent Reserve,Cardinia Crescent Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.76381411,-37.718665175,reserve,park,include,vicmap_foi,638889
vicmap_foi_638998,Inglewood Park,Inglewood Park,vicmap_name_label,park_and_garden,high,MELTON,144.755991896,-37.730658973,reserve,park,include,vicmap_foi,638998
vicmap_foi_647157,Scott Street Reserve,Scott Street Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.575070024,-37.677552516,reserve,park,include,vicmap_foi,647157
vicmap_foi_647159,Hillcrest Drive Reserve,Hillcrest Drive Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.73140608,-37.678514757,reserve,park,include,vicmap_foi,647159
vicmap_foi_647163,Killarney Lakes Reserve,Killarney Lakes Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.606418356,-37.67985446,reserve,park,include,vicmap_foi,647163
vicmap_foi_647166,Emil Court Reserve,Emil Court Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.578222661,-37.678883041,reserve,park,include,vicmap_foi,647166
vicmap_foi_647179,Westlake Drive Reserve,Westlake Drive Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.544286127,-37.680541348,reserve,park,include,vicmap_foi,647179
vicmap_foi_647204,The Outlook Reserve,The Outlook Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.74528629,-37.683954642,reserve,park,include,vicmap_foi,647204
vicmap_foi_647381,The Point Reserve,The Point Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.745452198,-37.736940973,reserve,park,include,vicmap_foi,647381
vicmap_foi_647407,Millennium Gardens,Millennium Gardens,vicmap_name_label,park_and_garden,high,MELTON,144.736565719,-37.746993213,reserve,park,include,vicmap_foi,647407
vicmap_foi_986617,Darwin Street Reserve,Darwin Street Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.75797564,-37.71103391,reserve,park,include,vicmap_foi,986617
vicmap_foi_1140351,Atherstone Entry Park,Atherstone Entry Park,vicmap_name_label,park_and_garden,high,MELTON,144.598129434,-37.717468847,reserve,park,include,vicmap_foi,1140351
vicmap_foi_1140442,Auburn Drive Reserve,Auburn Drive Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.721997346,-37.715697526,reserve,park,include,vicmap_foi,1140442
vicmap_foi_1140444,Oldbridge Boulevard Reserve,Oldbridge Boulevard Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.570256162,-37.731033061,reserve,park,include,vicmap_foi,1140444
vicmap_foi_1140523,Lake Caroline Waterfront,Lake Caroline Waterfront,vicmap_name_label,park_and_garden,high,MELTON,144.743892551,-37.733326658,reserve,park,include,vicmap_foi,1140523
vicmap_foi_1140568,Lancefield Circuit Reserve,Lancefield Circuit Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.558042796,-37.7968099,reserve,park,include,vicmap_foi,1140568
vicmap_foi_1140703,Parkview Street Reserve,Parkview Street Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.572169427,-37.655320336,reserve,park,include,vicmap_foi,1140703
vicmap_foi_1155946,Kipling Circuit Reserve,Kipling Circuit Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.712146018,-37.626711587,reserve,park,include,vicmap_foi,1155946
vicmap_foi_1156109,Bloomdale Avenue Reserve,Bloomdale Avenue Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.702966035,-37.616352029,reserve,park,include,vicmap_foi,1156109
vicmap_foi_1164424,Parkleigh Reserve,Parkleigh Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.573897671,-37.659241097,reserve,park,include,vicmap_foi,1164424
vicmap_foi_1217255,Lagoon Drive Reserve,Lagoon Drive Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.673931799,-37.715963854,reserve,park,include,vicmap_foi,1217255
vicmap_foi_1217476,Torrance Drive Reserve,Torrance Drive Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.567047914,-37.654345325,reserve,park,include,vicmap_foi,1217476
vicmap_foi_1249253,Malone Circuit Reserve,Malone Circuit Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.722720358,-37.72276333,reserve,park,include,vicmap_foi,1249253
vicmap_foi_1249308,Frontier Avenue Reserve,Frontier Avenue Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.671264839,-37.726887977,reserve,park,include,vicmap_foi,1249308
vicmap_foi_1249568,Tamboritha Boulevard Reserve,Tamboritha Boulevard Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.568875103,-37.7264907,reserve,park,include,vicmap_foi,1249568
vicmap_foi_1277082,Parklea Way Reserve,Parklea Way Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.632013188,-37.718755681,reserve,park,include,vicmap_foi,1277082
vicmap_foi_1277123,Chateau Prom Reserve,Chateau Prom Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.713813688,-37.721185006,reserve,park,include,vicmap_foi,1277123
vicmap_foi_1277128,Altezze Drive Reserve,Altezze Drive Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.680375867,-37.749914023,reserve,park,include,vicmap_foi,1277128
vicmap_foi_1277226,Lynwood Drive Reserve,Lynwood Drive Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.622323376,-37.720583716,reserve,park,include,vicmap_foi,1277226
vicmap_foi_1277275,Aintree Town Centre Reserve,Aintree Town Centre Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.669749979,-37.722029989,reserve,park,include,vicmap_foi,1277275
vicmap_foi_1277279,Goulburn Way Reserve,Goulburn Way Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.544982773,-37.782435258,reserve,park,include,vicmap_foi,1277279
vicmap_foi_1277423,Bouquet Circuit Reserve,Bouquet Circuit Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.69760371,-37.623173384,reserve,park,include,vicmap_foi,1277423
vicmap_foi_1277431,Panaia Boulevard Reserve,Panaia Boulevard Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.676060424,-37.748739291,reserve,park,include,vicmap_foi,1277431
vicmap_foi_1305253,Rushmore Way Drainage Reserve,Rushmore Way Drainage Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.691202892,-37.715270991,reserve,park,include,vicmap_foi,1305253
vicmap_foi_1305331,Opera Boulevard Drainage Channel Reserve,Opera Boulevard Drainage Channel Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.692252988,-37.713580765,reserve,park,include,vicmap_foi,1305331
vicmap_foi_1305368,Louisville Drive Reserve,Louisville Drive Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.626476599,-37.71851336,reserve,park,include,vicmap_foi,1305368
vicmap_foi_1305384,Mamic Boulevard - Reserve,Mamic Boulevard - Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.720459601,-37.700787141,reserve,park,include,vicmap_foi,1305384
vicmap_foi_1305388,Sedate Drive Reserve,Sedate Drive Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.653480168,-37.739448321,reserve,park,include,vicmap_foi,1305388
vicmap_foi_1313704,Mushu Street Reserve,Mushu Street Reserve,vicmap_name_label,park_and_garden,high,MELTON,144.707208388,-37.720290492,reserve,park,include,vicmap_foi,1313704
