site_name,display_name,lga_code,timestamp_local,timestamp_utc,latitude,longitude,temperature_c,apparent_temperature_c,precipitation_probability_pct,weather_code,weather_description,wind_speed_kmh,wind_gusts_kmh,uv_index,pm2_5_ugm3,pm10_ugm3,air_quality_available
melbourne,Melbourne,24600,2026-08-29T04:00:00+10:00,2026-08-28T18:00:00+00:00,-37.81304457558759,144.9481534322198,10.3,9.0,4,3,overcast,8.2,17.6,0.0,10.6,13.9,true
melbourne,Melbourne,24600,2026-08-29T05:00:00+10:00,2026-08-28T19:00:00+00:00,-37.81304457558759,144.9481534322198,9.9,8.7,3,3,overcast,6.7,17.6,0.0,9.1,12.2,true
melbourne,Melbourne,24600,2026-08-29T06:00:00+10:00,2026-08-28T20:00:00+00:00,-37.81304457558759,144.9481534322198,9.1,7.8,1,2,partly_cloudy,6.1,14.4,0.0,8.3,11.2,true
melbourne,Melbourne,24600,2026-08-29T07:00:00+10:00,2026-08-28T21:00:00+00:00,-37.81304457558759,144.9481534322198,8.3,7.0,0,1,mainly_clear,4.8,12.6,0.05,8.6,11.2,true
melbourne,Melbourne,24600,2026-08-29T08:00:00+10:00,2026-08-28T22:00:00+00:00,-37.81304457558759,144.9481534322198,8.8,7.4,0,1,mainly_clear,5.3,13.0,0.3,9.5,12.0,true
melbourne,Melbourne,24600,2026-08-29T09:00:00+10:00,2026-08-28T23:00:00+00:00,-37.81304457558759,144.9481534322198,10.0,8.8,1,0,clear_sky,5.2,15.5,0.8,9.2,12.7,true
melbourne,Melbourne,24600,2026-08-29T10:00:00+10:00,2026-08-29T00:00:00+00:00,-37.81304457558759,144.9481534322198,11.4,10.0,2,1,mainly_clear,6.6,20.2,1.45,10.8,16.5,true
melbourne,Melbourne,24600,2026-08-29T11:00:00+10:00,2026-08-29T01:00:00+00:00,-37.81304457558759,144.9481534322198,12.3,10.4,2,1,mainly_clear,7.9,23.8,1.75,11.2,17.9,true
melbourne,Melbourne,24600,2026-08-29T12:00:00+10:00,2026-08-29T02:00:00+00:00,-37.81304457558759,144.9481534322198,13.0,10.9,1,2,partly_cloudy,7.8,23.8,1.65,11.4,18.3,true
melbourne,Melbourne,24600,2026-08-29T13:00:00+10:00,2026-08-29T03:00:00+00:00,-37.81304457558759,144.9481534322198,13.4,11.2,0,3,overcast,8.8,24.8,1.65,13.7,21.9,true
melbourne,Melbourne,24600,2026-08-29T14:00:00+10:00,2026-08-29T04:00:00+00:00,-37.81304457558759,144.9481534322198,13.4,11.0,0,2,partly_cloudy,12.0,31.7,1.25,13.4,21.2,true
melbourne,Melbourne,24600,2026-08-29T15:00:00+10:00,2026-08-29T05:00:00+00:00,-37.81304457558759,144.9481534322198,13.0,10.3,0,3,overcast,12.5,33.1,0.75,16.3,25.8,true
melbourne,Melbourne,24600,2026-08-29T16:00:00+10:00,2026-08-29T06:00:00+00:00,-37.81304457558759,144.9481534322198,12.5,10.4,0,3,overcast,9.8,31.3,0.35,15.7,24.7,true
melbourne,Melbourne,24600,2026-08-29T17:00:00+10:00,2026-08-29T07:00:00+00:00,-37.81304457558759,144.9481534322198,12.3,10.6,0,51,light_drizzle,7.5,24.5,0.1,15.9,25.0,true
melbourne,Melbourne,24600,2026-08-29T18:00:00+10:00,2026-08-29T08:00:00+00:00,-37.81304457558759,144.9481534322198,11.9,11.3,0,0,clear_sky,1.1,17.3,0.0,16.1,24.9,true
melbourne,Melbourne,24600,2026-08-29T19:00:00+10:00,2026-08-29T09:00:00+00:00,-37.81304457558759,144.9481534322198,10.8,9.9,0,1,mainly_clear,2.5,4.7,0.0,15.1,22.5,true
melbourne,Melbourne,24600,2026-08-29T20:00:00+10:00,2026-08-29T10:00:00+00:00,-37.81304457558759,144.9481534322198,11.1,10.3,1,3,overcast,1.9,5.4,0.0,14.1,20.5,true
melbourne,Melbourne,24600,2026-08-29T21:00:00+10:00,2026-08-29T11:00:00+00:00,-37.81304457558759,144.9481534322198,11.6,10.6,1,3,overcast,3.7,7.2,0.0,12.7,18.2,true
melbourne,Melbourne,24600,2026-08-29T22:00:00+10:00,2026-08-29T12:00:00+00:00,-37.81304457558759,144.9481534322198,11.7,10.4,2,3,overcast,6.5,13.7,0.0,11.0,15.5,true
melbourne,Melbourne,24600,2026-08-29T23:00:00+10:00,2026-08-29T13:00:00+00:00,-37.81304457558759,144.9481534322198,11.2,9.5,2,3,overcast,9.3,19.8,0.0,10.1,14.3,true
melbourne,Melbourne,24600,2026-08-30T00:00:00+10:00,2026-08-29T14:00:00+00:00,-37.81304457558759,144.9481534322198,10.5,8.7,2,2,partly_cloudy,8.4,20.9,0.0,9.0,12.8,true
melbourne,Melbourne,24600,2026-08-30T01:00:00+10:00,2026-08-29T15:00:00+00:00,-37.81304457558759,144.9481534322198,9.8,8.3,2,1,mainly_clear,6.1,18.0,0.0,8.6,12.5,true
melbourne,Melbourne,24600,2026-08-30T02:00:00+10:00,2026-08-29T16:00:00+00:00,-37.81304457558759,144.9481534322198,9.4,7.8,2,2,partly_cloudy,5.9,12.6,0.0,8.3,12.3,true
melbourne,Melbourne,24600,2026-08-30T03:00:00+10:00,2026-08-29T17:00:00+00:00,-37.81304457558759,144.9481534322198,8.8,7.3,2,2,partly_cloudy,5.2,12.2,0.0,7.8,11.6,true
melbourne,Melbourne,24600,2026-08-30T04:00:00+10:00,2026-08-29T18:00:00+00:00,-37.81304457558759,144.9481534322198,8.4,7.0,2,3,overcast,3.8,10.4,0.0,7.3,10.9,true
melbourne,Melbourne,24600,2026-08-30T05:00:00+10:00,2026-08-29T19:00:00+00:00,-37.81304457558759,144.9481534322198,8.1,6.7,1,3,overcast,4.0,9.4,0.0,6.9,10.4,true
melbourne,Melbourne,24600,2026-08-30T06:00:00+10:00,2026-08-29T20:00:00+00:00,-37.81304457558759,144.9481534322198,8.0,6.5,1,2,partly_cloudy,4.5,9.0,0.0,7.0,10.4,true
melbourne,Melbourne,24600,2026-08-30T07:00:00+10:00,2026-08-29T21:00:00+00:00,-37.81304457558759,144.9481534322198,8.3,6.9,0,2,partly_cloudy,4.5,9.7,0.0,7.7,11.2,true
melbourne,Melbourne,24600,2026-08-30T08:00:00+10:00,2026-08-29T22:00:00+00:00,-37.81304457558759,144.9481534322198,9.4,8.2,0,2,partly_cloudy,3.5,11.5,0.2,8.8,12.3,true
melbourne,Melbourne,24600,2026-08-30T09:00:00+10:00,2026-08-29T23:00:00+00:00,-37.81304457558759,144.9481534322198,10.9,9.8,0,3,overcast,3.9,14.0,0.65,9.9,14.6,true
melbourne,Melbourne,24600,2026-08-30T10:00:00+10:00,2026-08-30T00:00:00+00:00,-37.81304457558759,144.9481534322198,12.1,10.9,0,3,overcast,5.4,16.9,1.4,11.1,17.2,true
melbourne,Melbourne,24600,2026-08-30T11:00:00+10:00,2026-08-30T01:00:00+00:00,-37.81304457558759,144.9481534322198,12.9,11.6,0,51,light_drizzle,6.6,20.2,2.1,11.1,17.5,true
melbourne,Melbourne,24600,2026-08-30T12:00:00+10:00,2026-08-30T02:00:00+00:00,-37.81304457558759,144.9481534322198,13.5,12.0,0,51,light_drizzle,7.8,23.8,2.5,11.2,17.5,true
melbourne,Melbourne,24600,2026-08-30T13:00:00+10:00,2026-08-30T03:00:00+00:00,-37.81304457558759,144.9481534322198,13.8,12.2,0,51,light_drizzle,8.5,25.9,2.55,10.3,16.0,true
melbourne,Melbourne,24600,2026-08-30T14:00:00+10:00,2026-08-30T04:00:00+00:00,-37.81304457558759,144.9481534322198,13.8,12.1,0,3,overcast,8.7,26.3,2.2,9.7,15.0,true
melbourne,Melbourne,24600,2026-08-30T15:00:00+10:00,2026-08-30T05:00:00+00:00,-37.81304457558759,144.9481534322198,13.6,11.9,0,3,overcast,8.5,25.9,1.25,9.8,15.1,true
melbourne,Melbourne,24600,2026-08-30T16:00:00+10:00,2026-08-30T06:00:00+00:00,-37.81304457558759,144.9481534322198,13.3,11.7,0,3,overcast,8.0,24.8,0.55,10.1,15.5,true
melbourne,Melbourne,24600,2026-08-30T17:00:00+10:00,2026-08-30T07:00:00+00:00,-37.81304457558759,144.9481534322198,12.9,11.6,0,3,overcast,7.1,24.1,0.1,10.4,15.9,true
melbourne,Melbourne,24600,2026-08-30T18:00:00+10:00,2026-08-30T08:00:00+00:00,-37.81304457558759,144.9481534322198,12.5,11.5,0,3,overcast,5.7,23.0,0.0,11.6,17.2,true
melbourne,Melbourne,24600,2026-08-30T19:00:00+10:00,2026-08-30T09:00:00+00:00,-37.81304457558759,144.9481534322198,12.1,11.4,0,3,overcast,4.3,20.9,0.0,11.2,16.0,true
melbourne,Melbourne,24600,2026-08-30T20:00:00+10:00,2026-08-30T10:00:00+00:00,-37.81304457558759,144.9481534322198,11.8,11.3,0,3,overcast,2.7,17.3,0.0,10.6,14.9,true
melbourne,Melbourne,24600,2026-08-30T21:00:00+10:00,2026-08-30T11:00:00+00:00,-37.81304457558759,144.9481534322198,11.4,11.0,0,3,overcast,1.9,12.6,0.0,10.9,15.2,true
melbourne,Melbourne,24600,2026-08-30T22:00:00+10:00,2026-08-30T12:00:00+00:00,-37.81304457558759,144.9481534322198,11.1,10.7,0,3,overcast,2.0,9.0,0.0,11.8,16.4,true
melbourne,Melbourne,24600,2026-08-30T23:00:00+10:00,2026-08-30T13:00:00+00:00,-37.81304457558759,144.9481534322198,10.9,10.4,0,3,overcast,1.9,6.8,,,,false
melbourne,Melbourne,24600,2026-08-31T00:00:00+10:00,2026-08-30T14:00:00+00:00,-37.81304457558759,144.9481534322198,10.7,10.3,0,3,overcast,1.6,5.0,,,,false
melbourne,Melbourne,24600,2026-08-31T01:00:00+10:00,2026-08-30T15:00:00+00:00,-37.81304457558759,144.9481534322198,10.6,10.2,0,3,overcast,1.5,4.3,,,,false
melbourne,Melbourne,24600,2026-08-31T02:00:00+10:00,2026-08-30T16:00:00+00:00,-37.81304457558759,144.9481534322198,10.5,10.2,0,3,overcast,1.4,4.3,,,,false
melbourne,Melbourne,24600,2026-08-31T03:00:00+10:00,2026-08-30T17:00:00+00:00,-37.81304457558759,144.9481534322198,10.5,10.2,0,3,overcast,1.1,5.4,,,,false
melbourne,Melbourne,24600,2026-08-31T04:00:00+10:00,2026-08-30T18:00:00+00:00,-37.81304457558759,144.9481534322198,10.4,10.0,0,3,overcast,1.5,6.1,,,,false
melbourne,Melbourne,24600,2026-08-31T05:00:00+10:00,2026-08-30T19:00:00+00:00,-37.81304457558759,144.9481534322198,10.1,9.6,0,3,overcast,2.6,6.5,,,,false
melbourne,Melbourne,24600,2026-08-31T06:00:00+10:00,2026-08-30T20:00:00+00:00,-37.81304457558759,144.9481534322198,9.8,9.0,0,3,overcast,3.9,7.2,,,,false
melbourne,Melbourne,24600,2026-08-31T07:00:00+10:00,2026-08-30T21:00:00+00:00,-37.81304457558759,144.9481534322198,9.7,8.9,0,3,overcast,4.2,8.3,,,,false
melbourne,Melbourne,24600,2026-08-31T08:00:00+10:00,2026-08-30T22:00:00+00:00,-37.81304457558759,144.9481534322198,10.2,9.5,0,3,overcast,2.8,10.1,,,,false
melbourne,Melbourne,24600,2026-08-31T09:00:00+10:00,2026-08-30T23:00:00+00:00,-37.81304457558759,144.9481534322198,11.0,10.2,0,3,overcast,3.1,12.6,,,,false
melbourne,Melbourne,24600,2026-08-31T10:00:00+10:00,2026-08-31T00:00:00+00:00,-37.81304457558759,144.9481534322198,12.1,11.1,0,3,overcast,4.3,14.8,,,,false
melbourne,Melbourne,24600,2026-08-31T11:00:00+10:00,2026-08-31T01:00:00+00:00,-37.81304457558759,144.9481534322198,13.5,12.7,0,2,partly_cloudy,3.9,15.8,,,,false
melbourne,Melbourne,24600,2026-08-31T12:00:00+10:00,2026-08-31T02:00:00+00:00,-37.81304457558759,144.9481534322198,15.2,14.9,0,1,mainly_clear,2.3,16.2,,,,false
melbourne,Melbourne,24600,2026-08-31T13:00:00+10:00,2026-08-31T03:00:00+00:00,-37.81304457558759,144.9481534322198,16.2,16.6,0,0,clear_sky,0.6,17.6,,,,false
melbourne,Melbourne,24600,2026-08-31T14:00:00+10:00,2026-08-31T04:00:00+00:00,-37.81304457558759,144.9481534322198,16.1,16.2,0,0,clear_sky,3.4,20.9,,,,false
melbourne,Melbourne,24600,2026-08-31T15:00:00+10:00,2026-08-31T05:00:00+00:00,-37.81304457558759,144.9481534322198,15.4,14.3,0,0,clear_sky,7.9,25.2,,,,false
melbourne,Melbourne,24600,2026-08-31T16:00:00+10:00,2026-08-31T06:00:00+00:00,-37.81304457558759,144.9481534322198,14.5,13.1,0,0,clear_sky,10.1,28.1,,,,false
melbourne,Melbourne,24600,2026-08-31T17:00:00+10:00,2026-08-31T07:00:00+00:00,-37.81304457558759,144.9481534322198,13.4,12.1,0,0,clear_sky,8.5,28.4,,,,false
melbourne,Melbourne,24600,2026-08-31T18:00:00+10:00,2026-08-31T08:00:00+00:00,-37.81304457558759,144.9481534322198,12.1,11.3,0,0,clear_sky,4.7,27.0,,,,false
melbourne,Melbourne,24600,2026-08-31T19:00:00+10:00,2026-08-31T09:00:00+00:00,-37.81304457558759,144.9481534322198,11.4,11.1,0,0,clear_sky,0.5,25.9,,,,false
melbourne,Melbourne,24600,2026-08-31T20:00:00+10:00,2026-08-31T10:00:00+00:00,-37.81304457558759,144.9481534322198,11.6,10.9,0,0,clear_sky,3.6,25.2,,,,false
melbourne,Melbourne,24600,2026-08-31T21:00:00+10:00,2026-08-31T11:00:00+00:00,-37.81304457558759,144.9481534322198,12.3,11.1,0,0,clear_sky,8.1,24.1,,,,false
melbourne,Melbourne,24600,2026-08-31T22:00:00+10:00,2026-08-31T12:00:00+00:00,-37.81304457558759,144.9481534322198,12.8,11.2,0,0,clear_sky,11.7,24.5,,,,false
melbourne,Melbourne,24600,2026-08-31T23:00:00+10:00,2026-08-31T13:00:00+00:00,-37.81304457558759,144.9481534322198,12.9,11.0,0,0,clear_sky,13.5,26.3,,,,false
melbourne,Melbourne,24600,2026-09-01T00:00:00+10:00,2026-08-31T14:00:00+00:00,-37.81304457558759,144.9481534322198,12.7,10.7,0,0,clear_sky,14.4,29.2,,,,false
melbourne,Melbourne,24600,2026-09-01T01:00:00+10:00,2026-08-31T15:00:00+00:00,-37.81304457558759,144.9481534322198,12.6,10.4,0,0,clear_sky,15.3,32.4,,,,false
melbourne,Melbourne,24600,2026-09-01T02:00:00+10:00,2026-08-31T16:00:00+00:00,-37.81304457558759,144.9481534322198,12.5,10.2,0,0,clear_sky,16.6,35.3,,,,false
melbourne,Melbourne,24600,2026-09-01T03:00:00+10:00,2026-08-31T17:00:00+00:00,-37.81304457558759,144.9481534322198,12.5,10.0,0,1,mainly_clear,17.8,38.5,,,,false
melbourne,Melbourne,24600,2026-09-01T04:00:00+10:00,2026-08-31T18:00:00+00:00,-37.81304457558759,144.9481534322198,12.4,9.8,0,1,mainly_clear,18.9,41.4,,,,false
melbourne,Melbourne,24600,2026-09-01T05:00:00+10:00,2026-08-31T19:00:00+00:00,-37.81304457558759,144.9481534322198,12.2,9.4,0,2,partly_cloudy,19.8,43.6,,,,false
melbourne,Melbourne,24600,2026-09-01T06:00:00+10:00,2026-08-31T20:00:00+00:00,-37.81304457558759,144.9481534322198,12.0,9.0,0,2,partly_cloudy,20.5,45.7,,,,false
melbourne,Melbourne,24600,2026-09-01T07:00:00+10:00,2026-08-31T21:00:00+00:00,-37.81304457558759,144.9481534322198,12.0,8.8,0,3,overcast,21.3,47.9,,,,false
melbourne,Melbourne,24600,2026-09-01T08:00:00+10:00,2026-08-31T22:00:00+00:00,-37.81304457558759,144.9481534322198,13.3,10.0,0,1,mainly_clear,22.2,51.8,,,,false
melbourne,Melbourne,24600,2026-09-01T09:00:00+10:00,2026-08-31T23:00:00+00:00,-37.81304457558759,144.9481534322198,13.6,10.3,0,1,mainly_clear,22.6,54.7,,,,false
melbourne,Melbourne,24600,2026-09-01T10:00:00+10:00,2026-09-01T00:00:00+00:00,-37.81304457558759,144.9481534322198,14.1,10.7,0,1,mainly_clear,22.9,57.2,,,,false
melbourne,Melbourne,24600,2026-09-01T11:00:00+10:00,2026-09-01T01:00:00+00:00,-37.81304457558759,144.9481534322198,14.9,11.4,3,1,mainly_clear,23.3,60.5,,,,false
melbourne,Melbourne,24600,2026-09-01T12:00:00+10:00,2026-09-01T02:00:00+00:00,-37.81304457558759,144.9481534322198,15.8,12.6,8,2,partly_cloudy,24.0,64.1,,,,false
melbourne,Melbourne,24600,2026-09-01T13:00:00+10:00,2026-09-01T03:00:00+00:00,-37.81304457558759,144.9481534322198,16.9,13.5,13,2,partly_cloudy,24.7,67.7,,,,false
melbourne,Melbourne,24600,2026-09-01T14:00:00+10:00,2026-09-01T04:00:00+00:00,-37.81304457558759,144.9481534322198,17.9,14.3,19,3,overcast,25.1,70.6,,,,false
melbourne,Melbourne,24600,2026-09-01T15:00:00+10:00,2026-09-01T05:00:00+00:00,-37.81304457558759,144.9481534322198,18.6,15.0,25,3,overcast,24.8,72.7,,,,false
melbourne,Melbourne,24600,2026-09-01T16:00:00+10:00,2026-09-01T06:00:00+00:00,-37.81304457558759,144.9481534322198,18.7,15.4,31,3,overcast,23.5,73.1,,,,false
melbourne,Melbourne,24600,2026-09-01T17:00:00+10:00,2026-09-01T07:00:00+00:00,-37.81304457558759,144.9481534322198,18.3,15.3,38,55,dense_drizzle,20.7,71.3,,,,false
melbourne,Melbourne,24600,2026-09-01T18:00:00+10:00,2026-09-01T08:00:00+00:00,-37.81304457558759,144.9481534322198,17.3,14.8,45,55,dense_drizzle,17.6,67.7,,,,false
melbourne,Melbourne,24600,2026-09-01T19:00:00+10:00,2026-09-01T09:00:00+00:00,-37.81304457558759,144.9481534322198,16.0,13.7,52,55,dense_drizzle,16.4,63.0,,,,false
melbourne,Melbourne,24600,2026-09-01T20:00:00+10:00,2026-09-01T10:00:00+00:00,-37.81304457558759,144.9481534322198,14.7,12.1,58,55,dense_drizzle,18.1,58.0,,,,false
melbourne,Melbourne,24600,2026-09-01T21:00:00+10:00,2026-09-01T11:00:00+00:00,-37.81304457558759,144.9481534322198,13.4,10.3,63,55,dense_drizzle,21.0,53.3,,,,false
melbourne,Melbourne,24600,2026-09-01T22:00:00+10:00,2026-09-01T12:00:00+00:00,-37.81304457558759,144.9481534322198,12.4,9.0,65,55,dense_drizzle,22.6,50.4,,,,false
melbourne,Melbourne,24600,2026-09-01T23:00:00+10:00,2026-09-01T13:00:00+00:00,-37.81304457558759,144.9481534322198,11.6,8.2,63,0,clear_sky,21.7,49.0,,,,false
melton,Melton,24650,2026-08-26T00:00:00+10:00,2026-08-25T14:00:00+00:00,-37.68142666335505,144.63596097650208,10.8,8.9,42,3,overcast,14.3,25.2,0.0,3.3,4.0,true
melton,Melton,24650,2026-08-26T01:00:00+10:00,2026-08-25T15:00:00+00:00,-37.68142666335505,144.63596097650208,10.4,8.4,51,51,light_drizzle,14.0,25.9,0.0,3.1,4.0,true
melton,Melton,24650,2026-08-26T02:00:00+10:00,2026-08-25T16:00:00+00:00,-37.68142666335505,144.63596097650208,9.8,7.8,38,1,mainly_clear,12.7,24.8,0.0,3.4,4.6,true
melton,Melton,24650,2026-08-26T03:00:00+10:00,2026-08-25T17:00:00+00:00,-37.68142666335505,144.63596097650208,8.9,6.7,16,0,clear_sky,11.9,22.7,0.0,3.6,4.9,true
melton,Melton,24650,2026-08-26T04:00:00+10:00,2026-08-25T18:00:00+00:00,-37.68142666335505,144.63596097650208,7.9,5.6,0,0,clear_sky,11.3,20.9,0.0,3.9,5.5,true
melton,Melton,24650,2026-08-26T05:00:00+10:00,2026-08-25T19:00:00+00:00,-37.68142666335505,144.63596097650208,7.3,5.2,0,0,clear_sky,8.5,18.7,0.0,4.3,6.1,true
melton,Melton,24650,2026-08-26T06:00:00+10:00,2026-08-25T20:00:00+00:00,-37.68142666335505,144.63596097650208,7.1,5.1,0,0,clear_sky,7.8,14.4,0.0,4.6,6.4,true
melton,Melton,24650,2026-08-26T07:00:00+10:00,2026-08-25T21:00:00+00:00,-37.68142666335505,144.63596097650208,7.0,4.8,0,0,clear_sky,8.5,14.0,0.0,5.4,7.3,true
melton,Melton,24650,2026-08-26T08:00:00+10:00,2026-08-25T22:00:00+00:00,-37.68142666335505,144.63596097650208,8.2,5.8,0,0,clear_sky,12.0,20.2,0.25,5.8,8.1,true
melton,Melton,24650,2026-08-26T09:00:00+10:00,2026-08-25T23:00:00+00:00,-37.68142666335505,144.63596097650208,10.2,8.2,0,0,clear_sky,11.3,23.0,0.9,5.4,7.9,true
melton,Melton,24650,2026-08-26T10:00:00+10:00,2026-08-26T00:00:00+00:00,-37.68142666335505,144.63596097650208,12.3,9.8,0,0,clear_sky,13.9,29.2,1.75,7.7,11.7,true
melton,Melton,24650,2026-08-26T11:00:00+10:00,2026-08-26T01:00:00+00:00,-37.68142666335505,144.63596097650208,13.4,10.3,1,51,light_drizzle,15.1,32.0,2.45,6.6,10.0,true
melton,Melton,24650,2026-08-26T12:00:00+10:00,2026-08-26T02:00:00+00:00,-37.68142666335505,144.63596097650208,13.9,10.8,3,2,partly_cloudy,14.0,32.0,2.35,7.1,10.9,true
melton,Melton,24650,2026-08-26T13:00:00+10:00,2026-08-26T03:00:00+00:00,-37.68142666335505,144.63596097650208,14.3,11.3,4,3,overcast,13.5,30.6,2.3,6.8,10.5,true
melton,Melton,24650,2026-08-26T14:00:00+10:00,2026-08-26T04:00:00+00:00,-37.68142666335505,144.63596097650208,14.1,11.3,3,2,partly_cloudy,12.5,29.9,1.7,6.7,10.3,true
melton,Melton,24650,2026-08-26T15:00:00+10:00,2026-08-26T05:00:00+00:00,-37.68142666335505,144.63596097650208,14.4,11.5,1,2,partly_cloudy,13.3,28.4,0.95,6.7,10.2,true
melton,Melton,24650,2026-08-26T16:00:00+10:00,2026-08-26T06:00:00+00:00,-37.68142666335505,144.63596097650208,13.5,10.7,0,2,partly_cloudy,13.8,28.4,0.5,7.1,10.7,true
melton,Melton,24650,2026-08-26T17:00:00+10:00,2026-08-26T07:00:00+00:00,-37.68142666335505,144.63596097650208,12.3,9.8,0,2,partly_cloudy,12.6,27.4,0.15,7.4,11.0,true
melton,Melton,24650,2026-08-26T18:00:00+10:00,2026-08-26T08:00:00+00:00,-37.68142666335505,144.63596097650208,10.8,8.9,0,2,partly_cloudy,7.8,23.8,0.0,9.5,13.2,true
melton,Melton,24650,2026-08-26T19:00:00+10:00,2026-08-26T09:00:00+00:00,-37.68142666335505,144.63596097650208,9.7,7.9,0,3,overcast,6.7,13.7,0.0,11.9,15.7,true
melton,Melton,24650,2026-08-26T20:00:00+10:00,2026-08-26T10:00:00+00:00,-37.68142666335505,144.63596097650208,9.5,7.5,0,3,overcast,7.5,12.2,0.0,12.6,16.1,true
melton,Melton,24650,2026-08-26T21:00:00+10:00,2026-08-26T11:00:00+00:00,-37.68142666335505,144.63596097650208,9.2,7.2,0,2,partly_cloudy,6.5,12.2,0.0,11.6,14.0,true
melton,Melton,24650,2026-08-26T22:00:00+10:00,2026-08-26T12:00:00+00:00,-37.68142666335505,144.63596097650208,8.3,6.7,0,2,partly_cloudy,4.8,10.4,0.0,11.5,13.8,true
melton,Melton,24650,2026-08-26T23:00:00+10:00,2026-08-26T13:00:00+00:00,-37.68142666335505,144.63596097650208,8.4,6.4,0,3,overcast,7.0,11.9,0.0,11.4,13.6,true
melton,Melton,24650,2026-08-27T00:00:00+10:00,2026-08-26T14:00:00+00:00,-37.68142666335505,144.63596097650208,7.8,5.9,0,3,overcast,6.3,12.2,0.0,10.9,13.1,true
melton,Melton,24650,2026-08-27T01:00:00+10:00,2026-08-26T15:00:00+00:00,-37.68142666335505,144.63596097650208,7.7,5.6,0,1,mainly_clear,6.7,11.5,0.0,10.0,12.3,true
melton,Melton,24650,2026-08-27T02:00:00+10:00,2026-08-26T16:00:00+00:00,-37.68142666335505,144.63596097650208,6.4,4.3,0,0,clear_sky,5.7,11.5,0.0,9.4,11.6,true
melton,Melton,24650,2026-08-27T03:00:00+10:00,2026-08-26T17:00:00+00:00,-37.68142666335505,144.63596097650208,5.4,3.2,0,0,clear_sky,5.2,9.7,0.0,8.8,11.2,true
melton,Melton,24650,2026-08-27T04:00:00+10:00,2026-08-26T18:00:00+00:00,-37.68142666335505,144.63596097650208,5.1,2.8,0,1,mainly_clear,5.4,8.6,0.0,8.6,11.1,true
melton,Melton,24650,2026-08-27T05:00:00+10:00,2026-08-26T19:00:00+00:00,-37.68142666335505,144.63596097650208,4.9,2.6,0,1,mainly_clear,5.0,9.0,0.0,8.6,11.2,true
melton,Melton,24650,2026-08-27T06:00:00+10:00,2026-08-26T20:00:00+00:00,-37.68142666335505,144.63596097650208,4.7,2.3,0,1,mainly_clear,5.2,9.0,0.0,9.3,12.0,true
melton,Melton,24650,2026-08-27T07:00:00+10:00,2026-08-26T21:00:00+00:00,-37.68142666335505,144.63596097650208,4.5,2.1,0,1,mainly_clear,5.9,10.1,0.05,12.7,15.4,true
melton,Melton,24650,2026-08-27T08:00:00+10:00,2026-08-26T22:00:00+00:00,-37.68142666335505,144.63596097650208,6.8,4.3,0,1,mainly_clear,8.2,15.1,0.35,17.9,19.8,true
melton,Melton,24650,2026-08-27T09:00:00+10:00,2026-08-26T23:00:00+00:00,-37.68142666335505,144.63596097650208,10.0,8.0,0,2,partly_cloudy,6.3,15.5,1.15,12.0,15.5,true
melton,Melton,24650,2026-08-27T10:00:00+10:00,2026-08-27T00:00:00+00:00,-37.68142666335505,144.63596097650208,11.8,9.8,0,3,overcast,5.3,16.9,2.35,8.9,13.0,true
melton,Melton,24650,2026-08-27T11:00:00+10:00,2026-08-27T01:00:00+00:00,-37.68142666335505,144.63596097650208,12.8,11.0,0,3,overcast,4.6,16.2,3.45,8.4,12.4,true
melton,Melton,24650,2026-08-27T12:00:00+10:00,2026-08-27T02:00:00+00:00,-37.68142666335505,144.63596097650208,13.4,12.2,0,2,partly_cloudy,4.8,17.3,3.95,8.3,12.2,true
melton,Melton,24650,2026-08-27T13:00:00+10:00,2026-08-27T03:00:00+00:00,-37.68142666335505,144.63596097650208,14.0,13.0,0,0,clear_sky,4.1,17.3,3.7,8.4,12.0,true
melton,Melton,24650,2026-08-27T14:00:00+10:00,2026-08-27T04:00:00+00:00,-37.68142666335505,144.63596097650208,14.5,13.4,0,0,clear_sky,4.0,16.2,2.8,8.4,12.0,true
melton,Melton,24650,2026-08-27T15:00:00+10:00,2026-08-27T05:00:00+00:00,-37.68142666335505,144.63596097650208,14.9,13.1,0,0,clear_sky,6.0,16.6,1.65,8.6,12.1,true
melton,Melton,24650,2026-08-27T16:00:00+10:00,2026-08-27T06:00:00+00:00,-37.68142666335505,144.63596097650208,15.3,12.9,0,2,partly_cloudy,9.4,19.8,0.65,8.3,11.6,true
melton,Melton,24650,2026-08-27T17:00:00+10:00,2026-08-27T07:00:00+00:00,-37.68142666335505,144.63596097650208,14.5,12.3,0,3,overcast,8.5,20.2,0.15,10.6,13.8,true
melton,Melton,24650,2026-08-27T18:00:00+10:00,2026-08-27T08:00:00+00:00,-37.68142666335505,144.63596097650208,12.5,10.8,0,3,overcast,6.5,15.5,0.0,15.9,19.1,true
melton,Melton,24650,2026-08-27T19:00:00+10:00,2026-08-27T09:00:00+00:00,-37.68142666335505,144.63596097650208,11.4,10.6,0,2,partly_cloudy,2.3,11.2,0.0,20.5,23.6,true
melton,Melton,24650,2026-08-27T20:00:00+10:00,2026-08-27T10:00:00+00:00,-37.68142666335505,144.63596097650208,9.6,8.8,0,2,partly_cloudy,0.3,2.9,0.0,24.6,27.5,true
melton,Melton,24650,2026-08-27T21:00:00+10:00,2026-08-27T11:00:00+00:00,-37.68142666335505,144.63596097650208,8.7,7.5,0,3,overcast,1.9,3.2,0.0,28.2,31.0,true
